customer_id,full_name,age,gender,phone_number,national_id,address,employment_status,monthly_income,credit_score,is_existing_customer
CUST-5D07D9F7,Henry Brown,72,Male,555-837-9415,XXX-XX-0246,"Phoenix, AZ",Retired,3500,580,False
CUST-5D325D59,Frank Garcia,58,Male,555-625-8429,XXX-XX-1357,"Houston, TX",Self-employed,12000,800,True
CUST-5D38CCD3,George Thompson,58,Male,555-268-4915,XXX-XX-0123,"Orlando, FL",Unemployed,2800,550,False
CUST-5D3EB574,Ashley Davis,22,Female,555-159-7530,XXX-XX-8901,"New York, NY",Salaried,4500,620,False
CUST-5D443F94,Sophia Chen,25,Female,555-753-0846,XXX-XX-2468,"Seattle, WA",Salaried,5500,700,False
CUST-5D5A9B5B,David Lee,28,Male,555-625-8397,XXX-XX-1357,"Los Angeles, CA",Salaried,8500,800,False
CUST-5D5C30CE,Brian Thompson,22,Male,555-408-2976,XXX-XX-6802,"Denver, CO",Unemployed,0,550,False
CUST-5D81B8CC,Maria Garcia,40,Female,555-951-7392,XXX-XX-6802,"San Antonio, TX",Salaried,6000,690,True
CUST-5D8266C2,Kevin Lee,31,Male,555-827-4635,XXX-XX-0246,"San Francisco, CA",Self-employed,12000,750,False
CUST-5D898642,Kevin Rodriguez,31,Male,555-852-9630,XXX-XX-0123,"San Francisco, CA",Self-employed,12000,620,False
CUST-5D8AE96B,Brenda Wilson,48,Female,555-914-7258,XXX-XX-8024,"Los Angeles, CA",Salaried,7000,690,True
CUST-5D951BEA,Kevin Garcia,31,Male,555-847-9632,XXX-XX-0123,"New York, NY",Self-employed,12000,800,False
CUST-5DA063ED,Kevin O'Connell,25,Male,555-628-3947,XXX-XX-1357,"Chicago, IL",Salaried,5500,700,False
CUST-5DAF75A0,George Thompson,58,Male,555-159-3571,XXX-XX-6789,"Dallas, TX",Salaried,10000,620,False
CUST-5DBE9945,Henry Brown,40,Male,555-892-5972,XXX-XX-8014,"Denver, CO",Self-employed,7000,690,False
CUST-5DC31E8C,David Garcia,30,Male,555-852-9637,XXX-XX-0123,"New York, NY",Salaried,8000,750,False
CUST-5DC7DD80,Anthony Reyes,38,Male,555-159-7531,XXX-XX-8901,"Orlando, FL",Salaried,12000,820,True
CUST-5DD4AAC5,James Wilson,68,Male,555-895-0123,XXX-XX-0123,"San Diego, CA",Retired,3800,580,False
CUST-5DF90CFA,Kevin Lee,30,Male,555-895-2634,XXX-XX-1237,"New York, NY",Self-employed,12000,800,False
CUST-5DFDD3DB,Kevin Garcia,31,Male,555-852-9630,XXX-XX-8901,"Chicago, IL",Self-employed,12000,750,False
CUST-5E0308F8,Linda Rodriguez,50,Female,555-628-9347,XXX-XX-2468,"Chicago, IL",Salaried,8000,750,True
CUST-5E05DF44,Brian Williams,40,Male,555-111-2222,XXX-XX-8901,"New York, NY",Salaried,12000,800,False
CUST-5E072B23,Jack Rodriguez,50,Male,555-036-9258,XXX-XX-8012,"Atlanta, GA",Salaried,12000,850,True
CUST-5E166B50,Kevin Lee,30,Male,555-895-2631,XXX-XX-1234,"San Francisco, CA",Self-employed,12000,620,False
CUST-5E23D077,Linda Garcia,40,Female,555-963-2580,XXX-XX-4567,"San Diego, CA",Self-employed,6000,690,False
CUST-5E250166,Ashley Davis,22,Female,555-958-7410,XXX-XX-5678,"New York, NY",Salaried,4500,690,False
CUST-5E430E85,George Thompson,50,Male,555-417-5392,XXX-XX-9246,"Atlanta, GA",Unemployed,0,550,False
CUST-5E77C783,Linda Garcia,40,Female,555-825-9374,XXX-XX-2468,"Chicago, IL",Salaried,8000,750,False
CUST-5E9E8CA4,Ashley Green,22,Female,555-913-7528,XXX-XX-4680,"San Francisco, CA",Salaried,4500,600,False
CUST-5E9F692D,George Thompson,70,Male,555-837-9456,XXX-XX-0123,"San Diego, CA",Retired,3000,550,False
CUST-5EB6F741,Kevin Martinez,29,Male,555-842-6789,XXX-XX-4567,"Seattle, WA",Salaried,6000,750,False
CUST-5EB92851,Maria Hernandez,40,Female,555-956-7890,XXX-XX-4567,"San Antonio, TX",Self-employed,12000,750,False
CUST-5ECDC98A,Ashley Wilson,22,Female,555-734-8592,XXX-XX-6789,"Los Angeles, CA",Salaried,4500,620,False
CUST-5ECEC627,George Thompson,52,Male,555-407-1826,XXX-XX-8024,"Atlanta, GA",Salaried,12000,820,True
CUST-5ED29D98,Ashley Taylor,22,Female,555-963-2581,XXX-XX-4567,"New York, NY",Salaried,4500,650,False
CUST-5EDD1857,Anthony Ramirez,22,Male,555-012-3456,XXX-XX-9012,"New York, NY",Salaried,4000,650,False
CUST-5EDDE66B,Patricia Rodriguez,58,Female,555-321-0987,XXX-XX-7890,"Miami, FL",Unemployed,2800,550,False
CUST-5EE736F3,Linda Johnson,48,Female,555-159-7531,XXX-XX-8901,"San Francisco, CA",Salaried,8500,730,False
CUST-5EF5E101,Kevin Lee,25,Male,555-892-4715,XXX-XX-3692,"New York, NY",Salaried,5000,600,False
CUST-5F0495EA,Kevin Lee,25,Male,555-831-9573,XXX-XX-0246,"New York, NY",Salaried,5000,600,False
CUST-5F1254F0,Linda Rodriguez,55,Female,555-789-4561,XXX-XX-6789,"Los Angeles, CA",Salaried,5500,620,False
CUST-5F150751,Grace Taylor,31,Female,555-654-3210,XXX-XX-2468,"Seattle, WA",Salaried,9000,800,True
CUST-5F16C410,Ashley Davis,22,Female,555-789-0123,XXX-XX-2468,"Los Angeles, CA",Salaried,4500,620,False
CUST-5F18E7AA,Grace Taylor,38,Female,555-714-9632,XXX-XX-2468,"San Francisco, CA",Salaried,10000,750,False
CUST-5F24291B,Kevin Lee,30,Male,555-834-9571,XXX-XX-4680,"San Francisco, CA",Self-employed,12000,800,False
CUST-5F3E3316,Ashley Green,26,Female,555-951-7890,XXX-XX-4567,"San Francisco, CA",Salaried,7000,790,False
CUST-5F3FDF2E,Ashley Green,22,Female,555-016-7328,XXX-XX-4567,"New York, NY",Salaried,4800,690,False
CUST-5F413F0D,Ashley Green,25,Female,555-963-2580,XXX-XX-4713,"New York, NY",Salaried,10000,820,False
CUST-5F570719,George Thompson,70,Male,555-801-2345,XXX-XX-4680,"New York, NY",Retired,3800,600,False
CUST-5F581F21,George Peterson,50,Male,555-159-3570,XXX-XX-8901,"Dallas, TX",Unemployed,0,550,False
CUST-5F6B10CA,George Thompson,70,Male,555-112-8345,XXX-XX-8901,"Orlando, FL",Retired,3500,550,False
CUST-5F83EE7F,Ashley Green,22,Female,555-963-2580,XXX-XX-4680,"New York, NY",Salaried,4500,750,False
CUST-5F878E0A,Emily Chen,28,Female,555-456-7890,XXX-XX-7890,"San Francisco, CA",Salaried,8000,800,False
CUST-5F98787F,Michael Brown,31,Male,555-852-9637,XXX-XX-4567,"Los Angeles, CA",Salaried,8500,750,False
CUST-5FB4E0BD,George Wilson,50,Male,555-159-7530,XXX-XX-8901,"New York, NY",Salaried,12000,820,False
CUST-5FB6AC57,Linda Johnson,48,Female,555-963-8520,XXX-XX-4567,"San Diego, CA",Salaried,7000,690,False
CUST-5FC09ED9,Grace Kim,31,Female,555-792-4680,XXX-XX-2468,"Boston, MA",Salaried,8000,750,False
CUST-5FC5C401,Linda Johnson,40,Female,555-901-2345,XXX-XX-4567,"San Francisco, CA",Self-employed,6000,670,False
CUST-5FCEE93E,Kevin Lee,31,Male,555-847-2593,XXX-XX-4680,"San Francisco, CA",Self-employed,12000,750,False
CUST-60079F81,Linda Rodriguez,52,Female,555-753-0847,XXX-XX-4567,"Los Angeles, CA",Self-employed,5500,620,False
CUST-600A203C,George Wilson,52,Male,555-086-4291,XXX-XX-8901,"Dallas, TX",Salaried,12000,800,True
CUST-604D7A87,George Thompson,70,Male,555-836-9247,XXX-XX-0123,"Orlando, FL",Retired,3000,550,False
CUST-605C23D2,Susan Adams,40,Female,555-963-2587,XXX-XX-8901,"San Francisco, CA",Self-employed,12000,800,False
CUST-606EE20B,Linda Johnson,48,Female,555-012-3456,XXX-XX-2345,"New York, NY",Salaried,10000,730,True
CUST-607732D0,Anthony Brown,31,Male,555-852-9630,XXX-XX-4680,"Chicago, IL",Self-employed,12000,750,False
CUST-60A4D574,Brian Wilson,31,Male,555-852-7419,XXX-XX-9632,"San Francisco, CA",Self-employed,12000,800,False
CUST-60BE5540,Henry Brown,40,Male,555-864-2039,XXX-XX-9876,"Phoenix, AZ",Self-employed,7000,620,False
CUST-60BF5444,George Thompson,70,Male,555-834-9527,XXX-XX-0123,"San Diego, CA",Retired,4000,550,False
CUST-60F56CDF,David Lee,50,Male,555-840-9136,XXX-XX-0123,"Chicago, IL",Self-employed,12000,730,True
CUST-612167FE,Maria Sanchez,25,Female,555-948-2736,XXX-XX-8014,"New York, NY",Salaried,6000,750,False
CUST-6124FB22,Kevin O'Connell,31,Male,555-895-2634,XXX-XX-4711,"San Francisco, CA",Self-employed,12000,800,False
CUST-614BC966,George Thompson,70,Male,555-268-4029,XXX-XX-8901,"Orlando, FL",Retired,3000,550,False
CUST-61576A5D,George Thompson,40,Male,555-264-9178,XXX-XX-8901,"New York, NY",Self-employed,10000,620,True
CUST-615D3730,Patricia Wilson,72,Female,555-956-7890,XXX-XX-6802,"Orlando, FL",Retired,3500,600,False
CUST-617B2AF0,Kevin Lee,38,Male,555-111-2222,XXX-XX-1111,"San Francisco, CA",Salaried,12000,750,False
CUST-619259EA,Susan White,40,Female,555-963-8520,XXX-XX-8901,"San Francisco, CA",Salaried,10000,730,True
CUST-619EF060,William Johnson,55,Male,555-012-3456,XXX-XX-5791,"New York, NY",Salaried,11000,690,False
CUST-619FCD71,Kevin Lee,29,Male,555-654-3210,XXX-XX-9012,"San Francisco, CA",Salaried,8500,820,False
CUST-61B1A643,Emily Wilson,25,Female,555-481-5165,XXX-XX-7890,"Phoenix, AZ",Salaried,4500,600,False
CUST-61D62AFA,Maria Sanchez,25,Female,555-918-2745,XXX-XX-4680,"New York, NY",Salaried,6000,750,False
CUST-61ED583D,David Lee,40,Male,555-895-0123,XXX-XX-4567,"San Francisco, CA",Self-employed,12000,700,False
CUST-62057EBC,Ashley Davis,22,Female,555-918-4753,XXX-XX-8901,"New York, NY",Salaried,4500,620,False
CUST-620FE055,George Thompson,71,Male,555-678-9012,XXX-XX-1357,"Orlando, FL",Retired,3500,580,False
CUST-62232858,Linda Rodriguez,50,Female,555-852-9637,XXX-XX-1357,"Los Angeles, CA",Salaried,8000,700,True
CUST-6230109B,George Thompson,50,Male,555-264-8027,XXX-XX-9135,"Philadelphia, PA",Salaried,10000,700,True
CUST-62357A72,George Thompson,72,Male,555-893-2456,XXX-XX-0123,"Orlando, FL",Retired,3800,600,False
CUST-6236F178,Ashley Green,25,Female,555-958-2641,XXX-XX-4680,"San Francisco, CA",Salaried,9500,820,False
CUST-6259121D,Kevin Rodriguez,22,Male,555-847-9632,XXX-XX-8024,"New York, NY",Salaried,4800,600,False
CUST-625ECFC4,Maria Garcia,40,Female,555-914-7285,XXX-XX-4567,"San Francisco, CA",Salaried,10000,800,True
CUST-625EED5B,David Wilson,28,Male,555-714-2896,XXX-XX-4567,"Austin, TX",Self-employed,5500,620,False
CUST-6282BC09,Patricia Wilson,68,Female,555-951-7352,XXX-XX-8901,"Orlando, FL",Retired,3500,620,False
CUST-62918000,Isabelle Garcia,22,Female,555-963-7410,XXX-XX-4567,"Boston, MA",Salaried,3800,690,False
CUST-62929D12,Jack Thompson,50,Male,555-456-7890,XXX-XX-8024,"Denver, CO",Salaried,10000,790,True
CUST-62AA4740,Grace White,38,Female,555-111-2222,XXX-XX-4567,"Dallas, TX",Self-employed,5500,690,False
CUST-62BADAFF,Ashley Green,25,Female,555-918-2736,XXX-XX-4567,"New York, NY",Salaried,12000,820,False
CUST-62C7E628,George Thompson,71,Male,555-852-9638,XXX-XX-4680,"San Diego, CA",Retired,3500,550,False
CUST-62D629A1,Jack Lee,42,Male,555-777-8888,XXX-XX-6789,"Denver, CO",Salaried,12000,700,False
CUST-62DD229B,George Thompson,55,Male,555-159-7531,XXX-XX-8901,"New York, NY",Salaried,12000,800,True
CUST-62DFB390,Brian Thompson,22,Male,555-456-7890,XXX-XX-6789,"Los Angeles, CA",Unemployed,0,550,False
CUST-62F3E329,Kevin Lee,38,Male,555-159-3571,XXX-XX-8901,"New York, NY",Salaried,12000,700,False
CUST-63097F15,Liam O'Connell,29,Male,555-017-8354,XXX-XX-8901,"New York, NY",Unemployed,0,550,False
CUST-630CDC28,George Thompson,50,Male,555-471-8369,XXX-XX-3579,"Dallas, TX",Unemployed,0,550,False
CUST-632F31A9,David Garcia,32,Male,555-852-9630,XXX-XX-4680,"Chicago, IL",Self-employed,12000,750,False
CUST-6364EAF2,Ethan Brown,31,Male,555-890-1234,XXX-XX-3579,"Los Angeles, CA",Self-employed,12000,750,False
CUST-637BD614,Maria Hernandez,40,Female,555-914-7852,XXX-XX-6801,"San Antonio, TX",Self-employed,12000,700,False
CUST-637D5AC7,Ashley Green,22,Female,555-917-3602,XXX-XX-4680,"New York, NY",Salaried,5000,750,False
CUST-637F7724,Kevin Rodriguez,22,Male,555-849-2573,XXX-XX-0123,"New York, NY",Salaried,4500,620,False
CUST-639AF82E,Isabella Garcia,22,Female,555-954-0678,XXX-XX-5678,"Austin, TX",Salaried,3800,750,False
CUST-639B2283,Maria Rodriguez,40,Female,555-714-9258,XXX-XX-4567,"Los Angeles, CA",Self-employed,12000,800,False
CUST-63A85E33,Anthony Ramirez,22,Male,555-047-1536,XXX-XX-8901,"New York, NY",Salaried,4500,630,False
CUST-63C83368,George Thompson,70,Male,555-897-4682,XXX-XX-0123,"Orlando, FL",Retired,3200,600,False
CUST-63C878DC,George Thompson,58,Male,555-268-4019,XXX-XX-6802,"Dallas, TX",Salaried,10000,730,True
CUST-63D751A6,Isabelle Garcia,22,Female,555-016-7890,XXX-XX-4561,"Boston, MA",Salaried,4000,620,False
CUST-63DF9458,Brenda Smith,40,Female,555-734-8596,XXX-XX-6789,"Los Angeles, CA",Self-employed,5500,630,False
CUST-63E1F0AC,James Wilson,62,Male,555-901-2345,XXX-XX-7890,"Denver, CO",Retired,3500,580,False
CUST-63F0BB51,Maria Hernandez,48,Female,555-963-2581,XXX-XX-8901,"New York, NY",Salaried,10000,730,False
CUST-64151E5E,David Rodriguez,31,Male,555-624-9357,XXX-XX-1357,"San Antonio, TX",Salaried,9000,800,True
CUST-641F10EE,James Wilson,22,Male,555-418-2793,XXX-XX-3692,"New York, NY",Salaried,4500,620,False
CUST-6429A60C,George Thompson,40,Male,555-159-7530,XXX-XX-0123,"Dallas, TX",Salaried,8000,750,True
CUST-64314556,Grace Lee,31,Female,555-732-8495,XXX-XX-6789,"Seattle, WA",Self-employed,6500,620,False
CUST-64477949,Ashley Green,25,Female,555-948-2731,XXX-XX-6802,"New York, NY",Salaried,10000,800,False
CUST-6448A49B,George Thompson,68,Male,555-264-8027,XXX-XX-8901,"Orlando, FL",Retired,3200,550,False
CUST-644C1A55,Brian Thompson,48,Male,555-159-3570,XXX-XX-8024,"Dallas, TX",Self-employed,10000,750,True
CUST-644E3E6C,Patricia Wilson,70,Female,555-825-9374,XXX-XX-2468,"Orlando, FL",Retired,3500,550,False
CUST-64585FBE,Kevin O'Connell,25,Male,555-601-2345,XXX-XX-1357,"Chicago, IL",Salaried,8500,800,True
CUST-6470758E,Kevin Harris,38,Male,555-111-2222,XXX-XX-4321,"San Francisco, CA",Unemployed,0,550,False
CUST-647754B7,Jack Thompson,68,Male,555-086-4201,XXX-XX-8901,"Orlando, FL",Retired,3500,580,False
CUST-648AACD0,Kevin O'Connell,31,Male,555-849-2578,XXX-XX-4567,"New York, NY",Self-employed,12000,800,False
CUST-649189EE,Patricia Wilson,70,Female,555-714-2583,XXX-XX-4567,"Orlando, FL",Retired,3500,620,False
CUST-64930536,Linda Brown,40,Female,555-734-8596,XXX-XX-4567,"Chicago, IL",Salaried,8000,750,False
CUST-64971A58,Brian Thompson,31,Male,555-852-1470,XXX-XX-0123,"New York, NY",Self-employed,12000,800,True
CUST-649B3EFB,Kevin Lee,25,Male,555-842-1638,XXX-XX-4579,"New York, NY",Salaried,5000,600,False
CUST-64ACF8DE,Michael Davis,31,Male,555-890-1234,XXX-XX-4567,"Chicago, IL",Salaried,12000,800,False
CUST-64AFCC9D,Kevin Garcia,22,Male,555-432-1098,XXX-XX-9012,"New York, NY",Salaried,5000,620,False
CUST-64B8198B,George Wilson,55,Male,555-268-1470,XXX-XX-8901,"Dallas, TX",Salaried,10000,690,True
CUST-64B8FB2C,George Thompson,71,Male,555-852-7410,XXX-XX-8901,"San Antonio, TX",Retired,3800,580,False
CUST-64D1C0A8,Patricia Green,48,Female,555-963-2587,XXX-XX-4567,"San Francisco, CA",Salaried,12000,820,True
CUST-64F9BCD8,Grace Taylor,38,Female,555-714-9286,XXX-XX-2468,"San Francisco, CA",Self-employed,10000,690,False
CUST-64FFA13B,George Thompson,58,Male,555-111-2222,XXX-XX-3333,"Orlando, FL",Retired,3800,600,False
CUST-65065918,George Thompson,72,Male,555-836-9124,XXX-XX-8024,"Orlando, FL",Retired,3500,600,False
CUST-652B748B,Susan Davis,40,Female,555-159-7531,XXX-XX-4567,"San Francisco, CA",Salaried,8500,750,True
CUST-65374CA0,Kevin Rodriguez,25,Male,555-803-7952,XXX-XX-4567,"New York, NY",Salaried,6000,700,False
CUST-655D8DF5,Kevin Harris,30,Male,555-012-3456,XXX-XX-9012,"Dallas, TX",Self-employed,12000,800,True
CUST-656374F2,Kevin Rodriguez,25,Male,555-831-6479,XXX-XX-0123,"New York, NY",Unemployed,0,550,False
CUST-656FC407,Kevin Rodriguez,22,Male,555-837-9246,XXX-XX-1234,"New York, NY",Unemployed,0,550,False
CUST-658D80FB,Ashley Green,22,Female,555-417-5309,XXX-XX-9876,"San Francisco, CA",Salaried,4500,620,False
CUST-659229C4,Kevin Patel,30,Male,555-890-1234,XXX-XX-4567,"Chicago, IL",Self-employed,12000,750,False
CUST-6596C800,Isabelle Rodriguez,22,Female,555-963-2587,XXX-XX-4567,"Austin, TX",Salaried,3500,650,False
CUST-65974F9D,Maria Garcia,40,Female,555-963-8527,XXX-XX-4567,"San Antonio, TX",Salaried,7000,750,True
CUST-659BB6C6,Susan Williams,40,Female,555-012-3456,XXX-XX-8901,"San Francisco, CA",Salaried,10000,730,True
CUST-65A3D73C,James Thompson,48,Male,555-135-7924,XXX-XX-8026,"Philadelphia, PA",Self-employed,10000,730,True
CUST-65AEAB11,George Williams,70,Male,555-159-3570,XXX-XX-8901,"Orlando, FL",Retired,3000,600,False
CUST-65AEAF1D,Maria Rodriguez,40,Female,555-714-9632,XXX-XX-6789,"Los Angeles, CA",Self-employed,12000,800,False
CUST-65AF4AB6,George Davis,50,Male,555-159-7530,XXX-XX-8024,"Dallas, TX",Unemployed,0,550,False
CUST-65D08AA5,Ashley Johnson,22,Female,555-963-2581,XXX-XX-8901,"Austin, TX",Salaried,4500,620,False
CUST-65D6B6A9,Brenda Smith,40,Female,555-963-2580,XXX-XX-6802,"Dallas, TX",Salaried,6000,690,False
CUST-65D70911,Ethan Garcia,22,Male,555-112-2334,XXX-XX-8901,"New York, NY",Salaried,4500,620,False
CUST-65EDD93A,Brenda Wilson,40,Female,555-963-2580,XXX-XX-8901,"San Diego, CA",Self-employed,6000,600,False
CUST-66003FC0,Patricia Wilson,48,Female,555-159-7530,XXX-XX-8024,"San Francisco, CA",Self-employed,6000,670,False
CUST-660B9E4A,Maria Garcia,40,Female,555-958-1470,XXX-XX-6789,"San Antonio, TX",Salaried,6000,700,False
CUST-66124FC6,Brian Wilson,40,Male,555-026-8401,XXX-XX-4680,"New York, NY",Salaried,10000,750,True
CUST-66366DDC,George Thompson,55,Male,555-314-1592,XXX-XX-8642,"Dallas, TX",Self-employed,11000,690,False
CUST-6639B479,Kevin Lee,25,Male,555-852-9631,XXX-XX-3692,"New York, NY",Unemployed,0,550,False
CUST-664C3307,Frank Miller,58,Male,555-625-8429,XXX-XX-2468,"Miami, FL",Retired,3500,580,True
CUST-6654CA98,Harold Jenkins,58,Male,555-417-2859,XXX-XX-6912,"Dallas, TX",Salaried,8000,800,False
CUST-66656080,Ashley Green,22,Female,555-951-7531,XXX-XX-4567,"San Francisco, CA",Salaried,4800,690,False
CUST-6675CA19,George Wilson,55,Male,555-444-5555,XXX-XX-0123,"Dallas, TX",Unemployed,2500,550,False
CUST-6682911A,Brian Thompson,31,Male,555-111-2222,XXX-XX-8024,"San Francisco, CA",Self-employed,12000,800,True
CUST-669FE79E,Maria Hernandez,40,Female,555-957-2468,XXX-XX-4567,"San Antonio, TX",Self-employed,7000,700,False
CUST-66B54FF3,Brian Thompson,22,Male,555-456-7890,XXX-XX-0246,"New York, NY",Salaried,4000,670,False
CUST-66D714A5,Anthony Garcia,31,Male,555-852-7419,XXX-XX-0123,"New York, NY",Self-employed,8500,620,False
CUST-670720B8,Brian Thompson,32,Male,555-159-7531,XXX-XX-3579,"New York, NY",Unemployed,0,550,False
CUST-67225918,George Thompson,58,Male,555-268-4019,XXX-XX-8024,"Orlando, FL",Retired,3800,600,False
CUST-6722FB93,Brian Thompson,29,Male,555-264-9183,XXX-XX-8901,"Boston, MA",Unemployed,0,550,False
CUST-67257812,Linda Garcia,40,Female,555-734-2896,XXX-XX-6789,"Chicago, IL",Salaried,8000,750,False
CUST-672A2952,Kevin Lee,38,Male,555-026-8147,XXX-XX-8901,"New York, NY",Salaried,12000,750,False
CUST-6739E0D0,David Wilson,30,Male,555-625-8491,XXX-XX-2345,"Chicago, IL",Salaried,8000,750,True
CUST-6756B6D5,David Wilson,30,Male,555-605-2847,XXX-XX-1357,"Chicago, IL",Salaried,8500,800,True
CUST-67713B63,Patricia Wilson,68,Female,555-951-0234,XXX-XX-4567,"Orlando, FL",Retired,3500,580,False
CUST-677711BD,George Thompson,70,Male,555-852-9637,XXX-XX-4567,"Orlando, FL",Retired,3200,600,False
CUST-67776EFC,George Wilson,70,Male,555-098-7654,XXX-XX-9012,"Orlando, FL",Retired,3000,550,False
CUST-6799EAB0,Brenda Smith,42,Female,555-963-2580,XXX-XX-8901,"San Francisco, CA",Self-employed,12000,730,False
CUST-67A358BD,Anthony Ramirez,22,Male,555-012-3456,XXX-XX-6804,"New York, NY",Salaried,4500,670,False
CUST-67B30163,Patricia Wilson,70,Female,555-714-8259,XXX-XX-6789,"Orlando, FL",Retired,3500,600,False
CUST-67BBE0D1,Jessica Rodriguez,29,Female,555-963-8520,XXX-XX-4567,"Denver, CO",Salaried,7500,750,False
CUST-67D3B2EE,Ashley Green,22,Female,555-963-2587,XXX-XX-4567,"New York, NY",Salaried,4500,700,False
CUST-67F155B8,Linda Garcia,52,Female,555-714-3956,XXX-XX-2468,"Los Angeles, CA",Self-employed,5500,620,False
CUST-67F5BFF4,Brenda Smith,48,Female,555-918-2643,XXX-XX-4567,"Los Angeles, CA",Salaried,7500,620,False
CUST-67F62CFC,Maria Rodriguez,31,Female,555-741-8529,XXX-XX-6789,"Los Angeles, CA",Self-employed,8000,750,False
CUST-67F8DC9B,Maria Garcia,48,Female,555-975-3186,XXX-XX-4680,"New York, NY",Salaried,10000,700,True
CUST-67F94BA5,Kevin Lee,25,Male,555-840-2671,XXX-XX-1234,"New York, NY",Salaried,5000,600,False
CUST-680A1705,Kevin Lee,32,Male,555-026-4813,XXX-XX-1234,"San Francisco, CA",Salaried,10000,750,False
CUST-6841241A,Ashley Davis,22,Female,555-016-7894,XXX-XX-6912,"New York, NY",Salaried,4500,650,False
CUST-6859072E,Michael Brown,30,Male,555-895-2631,XXX-XX-0123,"Los Angeles, CA",Salaried,8000,750,False
CUST-685B7828,Linda Garcia,52,Female,555-630-9284,XXX-XX-6789,"Los Angeles, CA",Self-employed,12000,800,True
CUST-687EDA4A,Ashley Green,25,Female,555-918-2746,XXX-XX-8901,"San Francisco, CA",Salaried,10000,820,False
CUST-68855BC7,Ashley Brown,29,Female,555-951-0234,XXX-XX-4567,"New York, NY",Salaried,8500,750,False
CUST-68901F48,Linda Rodriguez,71,Female,555-789-0123,XXX-XX-6789,"San Antonio, TX",Retired,3500,600,False
CUST-68903C81,George Thompson,50,Male,555-417-8329,XXX-XX-9135,"San Diego, CA",Self-employed,11000,620,False
CUST-689B2F46,Thomas Lee,50,Male,555-852-1470,XXX-XX-3692,"Miami, FL",Self-employed,12000,750,False
CUST-68C896FC,Patricia Davis,71,Female,555-789-0123,XXX-XX-6789,"Orlando, FL",Retired,3800,620,False
CUST-68DA31A8,Anthony King,33,Male,555-268-1357,XXX-XX-5791,"Dallas, TX",Salaried,12000,820,True
CUST-68E05BA3,David Wilson,31,Male,555-603-2581,XXX-XX-1357,"Chicago, IL",Salaried,8000,750,True
CUST-68E10EBE,Patricia Wilson,40,Female,555-963-2580,XXX-XX-4680,"San Francisco, CA",Self-employed,12000,750,False
CUST-68E11414,Brandon Nguyen,29,Male,555-012-3456,XXX-XX-6802,"Denver, CO",Self-employed,7000,700,False
CUST-691D8CDB,Ashley Thompson,22,Female,555-159-7531,XXX-XX-4826,"New York, NY",Salaried,4500,620,False
CUST-69209B71,James Thompson,58,Male,555-159-7531,XXX-XX-8901,"Dallas, TX",Unemployed,2800,550,False
CUST-69271B9A,Kevin Rodriguez,31,Male,555-864-2079,XXX-XX-4680,"San Francisco, CA",Self-employed,10000,620,False
CUST-6930A02E,Sophia Chen,35,Female,555-734-9527,XXX-XX-2468,"Seattle, WA",Salaried,7500,750,True
CUST-693BAA5C,Kevin Lee,31,Male,555-809-2536,XXX-XX-0123,"San Francisco, CA",Self-employed,12000,750,False
CUST-693DF6C1,Isabella Garcia,22,Female,555-914-7852,XXX-XX-4567,"Austin, TX",Salaried,5000,670,False
